par,task,platform,completion,time,satisfaction,tspec,age,gender,confidence
95,2,Mercato,0,NA,3,150,66.84466513365317,0,2.63639139492333
96,1,Mercato,1,93.48328679151894,4.5,70,58.48390909094675,0,4.164528619367453
97,2,Mercato,1,187.24168775156508,4,150,60.7927248522078,1,2.5755121539361765
98,1,Mercato,1,107.16041711679955,4.5,70,61.035179797790235,0,4.566924492677028
99,2,Mercato,1,199.66089503739468,4,150,66.0043570352043,0,3.0249684776086205
100,1,Mercato,1,136.80669591488686,4.5,70,53.66496407562226,0,4.725674332268337
101,2,Mercato,1,150.502195263329,4.5,150,68.95757438821158,0,3.689477494300857
102,1,Mercato,1,70.54606327666055,4,70,68.99996070943119,1,4.919948110690322
103,2,Mercato,1,167.27883415572455,3.5,150,67.67941504282021,1,3.575274107355195
104,1,Mercato,1,102.36210932210136,4.5,70,51.45189873545465,1,4.911226080660566
105,2,Mercato,1,146.8466394044018,3,150,57.163481634490516,1,1.4878335044470616
106,1,Mercato,0,NA,3,70,67.05938522546894,0,4.879774146308802
107,2,Mercato,1,209.3092835316582,3.5,150,56.05130025096919,0,3.0289599712097437
108,1,Mercato,1,72.72680775582879,4.5,70,81.44170753485866,0,3.621849039642333
109,2,Mercato,0,NA,3.5,150,61.26747066322594,0,3.6402743727837694
110,1,Mercato,0,NA,4.5,70,61.37010879470147,1,4.69272405620125
111,2,Mercato,1,196.4252172980962,4,150,56.24448936251111,0,2.7945877559764005
112,1,Mercato,1,102.0777514381074,4.5,70,56.41606855545249,0,4.736427381129691
113,2,Mercato,0,NA,4,150,58.557797443830474,1,2.5976827812770664
114,1,Mercato,1,82.1105155890159,4.5,70,57.77868222029532,1,4.85810073348554
115,2,Mercato,1,170.08280788135417,3.5,150,60.67040590612676,0,2.936628115748071
1,1,InstaCart,0,NA,4.5,70,52.8312231971293,0,4.884500803113331
2,2,InstaCart,1,172.9235897665413,3.5,150,57.407893232376374,0,4.165407150989806
3,1,InstaCart,0,NA,4,70,57.368787615409516,1,4.929355497951074
4,2,InstaCart,0,NA,3.5,150,62.657627954505784,1,3.488493287024323
5,1,InstaCart,1,53.251975872312,4,70,62.95139633156185,0,4.31595829110745
6,2,InstaCart,0,NA,3,150,59.075139171189335,0,3.684821524326168
7,1,InstaCart,1,90.62841772295675,4.5,70,68.080143652108,1,4.511534238003393
8,2,InstaCart,0,NA,4.5,150,52.671760731818566,0,4.09860619633438
9,1,InstaCart,1,99.42800431290027,3.5,70,59.94200754996573,0,3.7089918166331453
10,2,InstaCart,0,NA,3.5,150,62.32610008420515,1,3.0667407126415642
11,1,InstaCart,1,89.3405759145071,3.5,70,57.69181524699042,1,3.6654729633930683
12,2,InstaCart,1,139.73817969395395,2.5,150,58.89102068689148,1,4.0942137560778535
13,1,InstaCart,1,73.30822145741101,3.5,70,55.84009551533354,0,4.832297480985322
14,2,InstaCart,0,NA,4,150,58.434620234593204,1,2.739214968750374
15,1,InstaCart,1,54.17396153946213,4.5,70,60.34265975951745,0,4.716783598249848
16,2,InstaCart,0,NA,4,150,54.85000218622464,0,3.31355481908892
17,1,InstaCart,1,96.0531030110204,4,70,58.420867652508825,0,4.5405892778320425
18,2,InstaCart,1,128.9231699420484,3,150,59.07625877382892,0,3.4142693022383974
19,1,InstaCart,1,61.7805519888905,4,70,56.65976231952022,0,4.07402057179623
20,2,InstaCart,1,149.25148654818153,2.5,150,50.83313863732786,0,3.6524103724317665
21,1,InstaCart,0,NA,3.5,70,66.90857846919037,0,4.764376988274201
22,2,InstaCart,1,146.5518457749452,4,150,63.89401105231431,1,3.5604026511106572
23,1,InstaCart,1,51.0633983326002,3.5,70,62.29441303164931,1,4.266182825272037
24,2,InstaCart,1,140.60271545256276,4,150,60.31924010449971,1,2.8531402815406044
25,1,InstaCart,1,74.03027404586426,4,70,56.8836730768576,1,4.794145293309907
26,2,InstaCart,1,198.67461361529462,4,150,66.18839545702181,0,2.7316459762394705
27,1,InstaCart,0,NA,3.5,70,63.31471403083208,0,4.9963766450374525
28,2,InstaCart,0,NA,3.5,150,59.21176548754748,0,3.1561307672952355
29,1,InstaCart,1,59.62889453917785,4.5,70,60.93255052278355,0,4.538848147633376
30,2,InstaCart,0,NA,4,150,50.66101430963953,1,3.044582347236527
31,1,InstaCart,1,46.842074950982365,3.5,70,54.86058708673077,0,3.74274206401372
32,2,InstaCart,0,NA,3,150,73.94774608808211,1,4.33910123316071
33,1,InstaCart,1,57.8414433716614,3.5,70,67.00348616530046,1,4.603252956997271
34,2,InstaCart,0,NA,3.5,150,67.54180605094896,0,3.6258862848630486
35,1,InstaCart,0,NA,4,70,58.283148002282545,1,4.7003243780396256
36,2,InstaCart,1,156.52186442884414,3,150,70.99318734865855,1,2.80508086085641
37,1,InstaCart,1,113.92269605011833,4,70,55.645023813367516,1,3.6962417360855824
38,2,InstaCart,0,NA,2.5,150,51.432981940984334,1,2.6678388126457313
39,1,InstaCart,1,60.286789620229776,3,70,61.436073617206034,1,4.77842176482382
40,2,InstaCart,0,NA,2,150,59.09613393391545,0,3.364912858237178
41,1,InstaCart,1,138.531496625179,4.5,70,68.07875542051481,1,4.7371690606432715
42,2,InstaCart,1,193.20447493319483,2.5,150,67.06048621281474,1,3.618643682961945
43,1,InstaCart,1,53.03157437185753,3.5,70,72.44877495910556,0,4.521246670905978
44,2,InstaCart,1,183.05492746468585,3,150,50.57679452948899,1,3.621962627059938
45,1,InstaCart,1,67.39889252249259,4,70,65.56063510509962,0,4.83208614644968
46,2,InstaCart,1,187.6977010128662,2.5,150,53.90990624537545,1,3.032740964119708
47,1,InstaCart,1,53.7905590859061,3.5,70,64.75942177928927,0,4.271249347792622
48,2,InstaCart,0,NA,3.5,150,67.16845111508763,0,3.0696414126553035
49,1,InstaCart,1,38.97385119875807,4,70,56.483019741148205,1,4.3815029769607525
50,2,InstaCart,1,194.3790408402793,4,150,54.192855470931804,0,3.3083574020238258
51,1,InstaCart,1,81.51362383054003,4,70,57.42569485485249,0,4.879442662576532
52,2,InstaCart,1,145.27502356767678,3,150,54.28516317368353,0,2.918833842941306
53,1,InstaCart,1,125.98190116510463,3.5,70,51.903959255491266,0,3.975201037275215
54,2,InstaCart,0,NA,4,150,64.76254699336364,0,3.83387852943352
55,1,InstaCart,1,46.035755804878576,4,70,52.54867909271153,1,3.71136406666636
56,2,InstaCart,0,NA,4,150,56.390747958945646,1,4.9258007930274035
57,1,InstaCart,0,NA,4,70,51.46457004577012,1,3.1815658279866925
58,2,InstaCart,1,153.29468583861416,3.5,150,55.607490896596836,1,4.191394884107118
59,1,InstaCart,1,39.037773071497924,4.5,70,56.11320753039666,1,4.73647906856769
60,2,InstaCart,0,NA,4.5,150,62.658683636050824,1,2.810704099340963
61,1,InstaCart,1,76.19103124816627,4,70,55.9919232047055,1,4.182843811072946
62,2,InstaCart,1,157.67411836199702,3,150,51.53396893578753,1,3.011869028964245
63,1,InstaCart,1,124.12312120668489,4,70,58.204963858125154,1,4.050830088692295
64,2,InstaCart,0,NA,3.5,150,50.130293613651276,0,4.0314428122115915
65,1,InstaCart,1,86.89194805171049,3,70,56.7493394759172,0,4.156828480738047
66,2,InstaCart,0,NA,3,150,54.982433509119595,1,3.8106997542577195
67,1,InstaCart,1,31.73831247442095,4.5,70,58.00017934817138,0,4.492405754868358
68,2,InstaCart,1,179.3781126125413,2,150,60.01418980090004,0,3.534602767265726
69,1,InstaCart,1,93.27428889194151,3,70,54.513844495895704,1,4.731708279727011
70,2,InstaCart,1,195.7383972399839,4,150,50.44951164618462,1,2.603020304024061
71,1,InstaCart,1,32.31465908414636,4,70,77.40687335088407,0,4.395189720324759
72,2,InstaCart,1,189.23791978162257,2.5,150,54.26704151288882,0,3.1355589469517
73,1,InstaCart,1,49.7255259201735,4,70,57.826380912724225,0,4.403077343722393
74,2,InstaCart,0,NA,3,150,52.105763423238024,0,4.179314261750047
75,1,InstaCart,1,97.4902766266144,4,70,57.33947373074173,1,3.744544513123826
76,2,InstaCart,1,146.6901951007178,3.5,150,55.938111740190486,0,2.9149451238772706
77,1,InstaCart,1,56.557241753729656,4,70,68.17020829854067,0,4.968348690906548
78,2,InstaCart,0,NA,4,150,64.63886557558448,1,4.539518130266428
79,1,InstaCart,1,45.143279550683516,4,70,63.81503207053066,0,3.3493054793756185
80,2,InstaCart,0,NA,3,150,53.766763784871706,0,4.052975710160488
81,1,InstaCart,1,40.178817192797084,4.5,70,59.537384002017106,0,3.906397519446725
82,2,InstaCart,0,NA,3,150,65.99832324829802,0,3.5382138857437777
83,1,InstaCart,1,183.53320490295292,4.5,70,53.17273512241786,1,4.030211076958271
84,2,InstaCart,0,NA,2,150,67.09560424315272,1,2.8787131784212665
85,1,InstaCart,0,NA,3,70,53.829728566457185,0,4.739481566477538
86,2,InstaCart,1,172.43809357823798,3.5,150,73.57155410160885,1,3.6958483940796025
87,1,InstaCart,1,53.26005895476427,4.5,70,68.2516733761288,1,4.096578855478698
88,2,InstaCart,1,179.32605573986694,3.5,150,52.08413438498683,0,2.8923663622514217
89,1,InstaCart,1,87.70503771502483,3.5,70,55.7302351830979,1,4.693947007968651
90,2,InstaCart,1,146.91808017694623,2.5,150,53.344605883870244,1,3.290184129462857
91,1,InstaCart,1,66.6086471005702,4,70,50.715409919599495,0,4.255973741531709
92,2,InstaCart,1,150.75801533948203,3.5,150,60.356676964519224,1,3.893238303620704
93,1,InstaCart,1,51.59099512043461,4,70,56.46134204577878,0,4.917602406676697
94,2,InstaCart,1,232.1246320779506,3.5,150,62.260102638877854,1,3.939158988732219
95,1,InstaCart,0,NA,4.5,70,66.84466513365317,0,4.3299291659828425
96,2,InstaCart,0,NA,3,150,58.48390909094675,0,3.1336149398948763
97,1,InstaCart,1,68.9221840736877,3.5,70,60.7927248522078,1,4.709290779389651
98,2,InstaCart,0,NA,3,150,61.035179797790235,0,3.154999064637385
99,1,InstaCart,1,69.77731551481567,3.5,70,66.0043570352043,0,4.0460873611153
100,2,InstaCart,1,232.0107950934487,2.5,150,53.66496407562226,0,4.161733735932191
101,1,InstaCart,1,64.21596450690885,4.5,70,68.95757438821158,0,4.527658304122557
102,2,InstaCart,1,162.5082620426443,4,150,68.99996070943119,1,3.096821488080563
103,1,InstaCart,1,145.3112829547744,3.5,70,67.67941504282021,1,3.8536966122497436
104,2,InstaCart,0,NA,4,150,51.45189873545465,1,3.7060577159225563
105,1,InstaCart,0,NA,4,70,57.163481634490516,1,4.696539722925321
106,2,InstaCart,1,198.84625199362512,3,150,67.05938522546894,0,3.8080689023159113
107,1,InstaCart,1,158.75977952049186,3.5,70,56.05130025096919,0,4.1002614975862235
108,2,InstaCart,0,NA,3.5,150,81.44170753485866,0,2.890470030949488
109,1,InstaCart,1,108.94686744405004,4.5,70,61.26747066322594,0,4.639691899951434
110,2,InstaCart,1,179.4207577407169,3,150,61.37010879470147,1,3.7285213463029754
111,1,InstaCart,1,115.43135607656629,4.5,70,56.24448936251111,0,4.570949346603081
112,2,InstaCart,1,212.84045387442947,2.5,150,56.41606855545249,0,3.8666720121585323
113,1,InstaCart,1,38.31795423173416,4,70,58.557797443830474,1,4.513664128513581
114,2,InstaCart,1,191.03855589190815,3,150,57.77868222029532,1,4.20495790097528
115,1,InstaCart,1,124.51747944530851,4.5,70,60.67040590612676,0,4.8115275390919106
1,2,InstaCart,1,197.62586594266756,3,150,52.8312231971293,0,4.288612213778168
2,1,InstaCart,1,48.202694169733654,3.5,70,57.407893232376374,0,4.346947450920961
3,2,InstaCart,1,169.04883371344428,3.5,150,57.368787615409516,1,3.320471386799788
4,1,InstaCart,1,99.06110854433248,4,70,62.657627954505784,1,4.136563995930165
5,2,InstaCart,0,NA,2,150,62.95139633156185,0,3.8298217278439477
6,1,InstaCart,1,59.48676479231184,4,70,59.075139171189335,0,4.328864552776183
7,2,InstaCart,1,227.78238604866868,3,150,68.080143652108,1,4.1346620654421935
8,1,InstaCart,0,NA,4,70,52.671760731818566,0,4.219774329831613
9,2,InstaCart,0,NA,4,150,59.94200754996573,0,3.241410853882579
10,1,InstaCart,1,109.01464338803186,4,70,62.32610008420515,1,4.695326438463936
11,2,InstaCart,0,NA,4,150,57.69181524699042,1,4.1043800773656525
12,1,InstaCart,1,46.5540291918364,4.5,70,58.89102068689148,1,3.8510305598640935
13,2,InstaCart,0,NA,3.5,150,55.84009551533354,0,2.9500782513244377
14,1,InstaCart,0,NA,4.5,70,58.434620234593204,1,4.975110430063749
15,2,InstaCart,0,NA,4,150,60.34265975951745,0,3.768965235929344
16,1,InstaCart,0,NA,4,70,54.85000218622464,0,4.008059498082285
17,2,InstaCart,1,194.53584551125465,3,150,58.420867652508825,0,4.272180517149986
18,1,InstaCart,1,41.043027114579516,4,70,59.07625877382892,0,3.302475434425018
19,2,InstaCart,1,138.90103339029747,2.5,150,56.65976231952022,0,3.5914869507558493
20,1,InstaCart,0,NA,3,70,50.83313863732786,0,4.469334711834121
21,2,InstaCart,0,NA,4,150,66.90857846919037,0,3.5198246416942762
22,1,InstaCart,1,155.10440550992112,4,70,63.89401105231431,1,4.090501442888333
23,2,InstaCart,1,170.7489882242228,2.5,150,62.29441303164931,1,3.0237551342932716
24,1,InstaCart,1,41.12822650832911,3.5,70,60.31924010449971,1,4.101669896343348
25,2,InstaCart,1,223.25673685638728,3.5,150,56.8836730768576,1,2.4796493217327016
26,1,InstaCart,1,122.16933283696983,3.5,70,66.18839545702181,0,4.142683743660648
27,2,InstaCart,1,182.34022703649362,3.5,150,63.31471403083208,0,4.1169917992873915
28,1,InstaCart,1,45.4421324632449,3.5,70,59.21176548754748,0,4.079626436025273
29,2,InstaCart,0,NA,3.5,150,60.93255052278355,0,3.6511519722835226
30,1,InstaCart,0,NA,4,70,50.66101430963953,1,3.6605188718482298
31,2,InstaCart,0,NA,3,150,54.86058708673077,0,3.368319662816619
32,1,InstaCart,1,74.22846319155926,3.5,70,73.94774608808211,1,4.3920612711463685
33,2,InstaCart,1,177.84540859012745,3,150,67.00348616530046,1,3.067109180694506
34,1,InstaCart,1,62.76337242907715,3.5,70,67.54180605094896,0,3.760115201733843
35,2,InstaCart,0,NA,2.5,150,58.283148002282545,1,2.87813278234185
36,1,InstaCart,1,101.47750450200334,4,70,70.99318734865855,1,4.743783190700945
37,2,InstaCart,0,NA,3.5,150,55.645023813367516,1,3.917910749454233
38,1,InstaCart,1,85.49312905898351,3.5,70,51.432981940984334,1,4.2114069486029875
39,2,InstaCart,0,NA,4.5,150,61.436073617206034,1,3.8823607497085013
40,1,InstaCart,1,102.22379847456648,4.5,70,59.09613393391545,0,4.484388233659167
41,2,InstaCart,1,186.42749048538423,2,150,68.07875542051481,1,3.4175462007528585
42,1,InstaCart,1,115.38738907414773,3,70,67.06048621281474,1,4.495440202352433
43,2,InstaCart,0,NA,4,150,72.44877495910556,0,4.1371537237354135
44,1,InstaCart,1,137.80596360505817,4.5,70,50.57679452948899,1,4.7492039990917565
45,2,InstaCart,1,147.18436341621515,3.5,150,65.56063510509962,0,2.4989667917917897
46,1,InstaCart,0,NA,4,70,53.90990624537545,1,3.4748863879553866
47,2,InstaCart,1,139.7159860742797,3,150,64.75942177928927,0,3.6389550454913957
48,1,InstaCart,0,NA,4,70,67.16845111508763,0,3.7806345630363296
49,2,InstaCart,1,178.48482787790724,3.5,150,56.483019741148205,1,3.9129192357853495
50,1,InstaCart,1,105.55539680495757,4,70,54.192855470931804,0,3.8543046991771988
51,2,InstaCart,0,NA,3.5,150,57.42569485485249,0,4.646781713241448
52,1,InstaCart,1,33.248064542835856,4,70,54.28516317368353,0,4.109985009827044
53,2,InstaCart,1,240.15554019033573,2,150,51.903959255491266,0,3.5852444617454666
54,1,InstaCart,1,112.1935522467509,4.5,70,64.76254699336364,0,4.136088714921642
55,2,InstaCart,0,NA,2.5,150,52.54867909271153,1,3.405184384599974
56,1,InstaCart,0,NA,3,70,56.390747958945646,1,4.028022283550114
57,2,InstaCart,1,209.84315040296488,4,150,51.46457004577012,1,4.1846551258772084
58,1,InstaCart,0,NA,4,70,55.607490896596836,1,3.868714668352714
59,2,InstaCart,1,152.0697332035868,4,150,56.11320753039666,1,3.034330587114182
60,1,InstaCart,1,131.9295143274425,4,70,62.658683636050824,1,4.354105378008456
61,2,InstaCart,1,172.39123952967344,4,150,55.9919232047055,1,3.6799740621665697
62,1,InstaCart,1,38.23417000690536,4.5,70,51.53396893578753,1,3.7110891180884247
63,2,InstaCart,1,170.03056090396134,4,150,58.204963858125154,1,2.8230042769742094
64,1,InstaCart,1,55.27369261094325,4,70,50.130293613651276,0,3.198851367544805
65,2,InstaCart,1,194.8647006209136,3,150,56.7493394759172,0,3.5613701868392598
66,1,InstaCart,1,103.93395673413207,4,70,54.982433509119595,1,4.422041458205685
67,2,InstaCart,1,156.17724014005142,3,150,58.00017934817138,0,3.8791422167573777
68,1,InstaCart,1,80.48009652196758,4.5,70,60.01418980090004,0,4.1872870910754
69,2,InstaCart,0,NA,3.5,150,54.513844495895704,1,3.28147512335754
70,1,InstaCart,1,148.98173816759052,4.5,70,50.44951164618462,1,4.194429481843179
71,2,InstaCart,1,183.30014374952887,2,150,77.40687335088407,0,2.986854331477141
72,1,InstaCart,0,NA,4.5,70,54.26704151288882,0,4.050798320792583
73,2,InstaCart,0,NA,3.5,150,57.826380912724225,0,2.8961092667906496
74,1,InstaCart,1,130.01099452670496,3.5,70,52.105763423238024,0,4.019096711582153
75,2,InstaCart,0,NA,2.5,150,57.33947373074173,1,2.9321409105424197
76,1,InstaCart,1,130.49013991826735,4,70,55.938111740190486,0,4.172464713735926
77,2,InstaCart,0,NA,3.5,150,68.17020829854067,0,3.36601331983785
78,1,InstaCart,1,82.06348285958366,4.5,70,64.63886557558448,1,3.635649794021254
79,2,InstaCart,1,169.63750443243035,3.5,150,63.81503207053066,0,3.351513647147545
80,1,InstaCart,1,67.60148001108348,3.5,70,53.766763784871706,0,3.930714531297411
81,2,InstaCart,0,NA,3,150,59.537384002017106,0,3.4846550654866757
82,1,InstaCart,1,122.40432759097285,4.5,70,65.99832324829802,0,4.186339184837575
83,2,InstaCart,1,203.1410080892507,4,150,53.17273512241786,1,4.217383078670341
84,1,InstaCart,1,109.61924264873733,4,70,67.09560424315272,1,4.030079321908176
85,2,InstaCart,1,172.26454872908482,2.5,150,53.829728566457185,0,4.312336085201676
86,1,InstaCart,1,109.59275436529512,4,70,73.57155410160885,1,3.9147051599040124
87,2,InstaCart,1,123.82815616422775,2.5,150,68.2516733761288,1,4.01895721426305
88,1,InstaCart,1,119.33721598871645,4.5,70,52.08413438498683,0,4.546894687877225
89,2,InstaCart,1,156.5389822270974,3.5,150,55.7302351830979,1,3.578091780272409
90,1,InstaCart,1,111.99814975929637,4.5,70,53.344605883870244,1,3.784711553239092
91,2,InstaCart,1,167.62844282807185,4.5,150,50.715409919599495,0,3.707422827077278
92,1,InstaCart,1,38.13974068199522,4,70,60.356676964519224,1,4.124002241416196
93,2,InstaCart,1,191.83183690904306,3.5,150,56.46134204577878,0,3.5626117928859764
94,1,InstaCart,1,42.70515800544449,4,70,62.260102638877854,1,4.092717629643741
95,2,InstaCart,0,NA,2,150,66.84466513365317,0,4.482744310123796
96,1,InstaCart,1,101.06206298247812,3,70,58.48390909094675,0,4.050138968972823
97,2,InstaCart,1,164.9517329159632,2.5,150,60.7927248522078,1,3.468502513888652
98,1,InstaCart,0,NA,4.5,70,61.035179797790235,0,4.143141849916634
99,2,InstaCart,0,NA,3.5,150,66.0043570352043,0,3.9054752437614106
100,1,InstaCart,1,63.921205902027125,4,70,53.66496407562226,0,4.685194520398478
101,2,InstaCart,0,NA,3.5,150,68.95757438821158,0,3.406665446583922
102,1,InstaCart,1,59.709628312834255,4,70,68.99996070943119,1,4.5297169783423445
103,2,InstaCart,1,183.23472349670334,3.5,150,67.67941504282021,1,3.612168407792583
104,1,InstaCart,1,33.83711176413061,4,70,51.45189873545465,1,4.227033928313231
105,2,InstaCart,1,155.51807324331986,3.5,150,57.163481634490516,1,4.080382682932514
106,1,InstaCart,0,NA,4,70,67.05938522546894,0,4.276350715570543
107,2,InstaCart,0,NA,3,150,56.05130025096919,0,2.6989410778682017
108,1,InstaCart,1,80.26433172560291,4,70,81.44170753485866,0,4.4988126785453035
109,2,InstaCart,1,200.75725957013495,2,150,61.26747066322594,0,4.015172421725593
110,1,InstaCart,1,144.2258357216775,4.5,70,61.37010879470147,1,4.213665709578972
111,2,InstaCart,0,NA,3.5,150,56.24448936251111,0,3.1249716110948853
112,1,InstaCart,1,77.54199755171949,4.5,70,56.41606855545249,0,3.6576971683677626
113,2,InstaCart,0,NA,3,150,58.557797443830474,1,3.9361791803964494
114,1,InstaCart,1,61.18507986459314,3.5,70,57.77868222029532,1,4.260120913888961
115,2,InstaCart,1,166.81855184214032,3.5,150,60.67040590612676,0,3.1530784775872682
